source_page,sl_no,slide_no,state,district,slide_name,nh_sh_location,latitude,longitude,material_involved,movement_type,history
502,20316,ME/EKJ/78O14/2015/30,Meghalaya,East Khasi Hills,NA,Mawatawar- Bhoilymbong Rd,25.637779,91.932565,Debris,Slide,NA
502,20317,MG/WKH/78O02/2017/95,Meghalaya,West Khasi Hills,1 km NE of Umdein,NH44E,25.639417,91.044806,Debris,Slide,NA
502,20318,ME/EKJ/78O14/2015/05,Meghalaya,East Khasi Hills,NA,Lum- Diengei Rd,25.640264,91.848588,Rock,Slide,NA
502,20319,ME/EKJ/78O14/2015/51,Meghalaya,East Khasi Hills,NA,NH-40,25.641194,91.890667,Debris,Slide,NA
502,20320,ME/EKJ/78O14/2015/06,Meghalaya,East Khasi Hills,NA,Lum- Diengei Rd,25.641388,91.854928,Rock,Slide,NA
502,20321,ME/EKJ/78O14/2015/07,Meghalaya,East Khasi Hills,NA,Lum- Diengei Rd,25.64213,91.851852,Debris,Slide,NA
502,20322,ME/EKJ/78O14/2015/08,Meghalaya,East Khasi Hills,NA,Lum- Diengei Rd,25.642198,91.851055,Debris,Slide,NA
502,20323,MG/WKH/78O02/2017/74,Meghalaya,West Khasi Hills,1.7 km SE of Tumtum,NH44E,25.643494,91.159222,Debris,Slide,NA
502,20324,ME/EKJ/78O14/2015/20,Meghalaya,East Khasi Hills,NA,NH-40,25.643591,91.890859,Debris,Slide,NA
502,20325,ME/EKJ/78O14/2015/50,Meghalaya,East Khasi Hills,NA,NA,25.64366,91.899342,Rock,Slide,NA
502,20326,MG/WKH/78O02/2017/75,Meghalaya,West Khasi Hills,1.6 km SE of Tumtum,NH44E,25.644222,91.158528,Debris,Slide,NA
502,20327,MG/WKH/78O02/2017/82,Meghalaya,West Khasi Hills,1.1 km NW of Sinduli,NH44E,25.644833,91.134778,Debris,Slide,NA
502,20328,MG/WKH/78O02/2017/76,Meghalaya,West Khasi Hills,1.5 km E of Tumtum,NH44E,25.644944,91.158153,Debris,Slide,NA
502,20329,ME/EKH/83C03/2015/184,Meghalaya,East Khasi Hills,NA,NA,25.64575,92.071167,Debris,Slide,NA
502,20330,MG/WKH/78O02/2017/77,Meghalaya,West Khasi Hills,1.4 km E of Tumtum,NH44E,25.6466,91.157592,Debris,Slide,NA
502,20331,MG/WKH/78O02/2017/94,Meghalaya,West Khasi Hills,1.3 km E of porshieh,NH44E,25.647514,91.055144,Soil,Slide,NA
502,20332,MEG/EKH/78O10/2021/03,Meghalaya,East Khasi Hills,NA,NA,25.64906111,91.89733611,Rock,Slide,August 2019 & July 2020
502,20333,MEG/EKH/78O14/2021/02,Meghalaya,East Khasi Hills,NA,NA,25.64908889,91.899,Debris,Slide,July 2020
502,20334,ME/EKJ/78O14/2015/21,Meghalaya,East Khasi Hills,NA,NH-40,25.649222,91.899,Debris,Slide,NA
502,20335,MG/WKH/78O02/2017/78,Meghalaya,West Khasi Hills,1.3 km SE of Seinduli,NH44E,25.649856,91.154383,Debris,Slide,NA
503,20336,MG/WGH/78K06/2020/11,Meghalaya,West Garo Hills,Jengjal-Addingre-Williamnagar road slide1,"NH-217,Paikan-Tura Dalu Road",25.65,90.38,Debris,Slide,2019
503,20337,MG/WGH/78K06/2020/12,Meghalaya,West Garo Hills,Jengjal-Addingre-Williamnagar road slide2,"NH-217,Paikan-Tura Dalu Road",25.65,90.38,Debris,Slide,NA
503,20338,MG/WGH/78K06/2020/13,Meghalaya,West Garo Hills,Jengjal-Addingre-Williamnagar road slide3,"NH-217,Paikan-Tura Dalu Road",25.65,90.38,Debris,Slide,NA
503,20339,MEG/EKH/78O14/2021/01,Meghalaya,East Khasi Hills,NA,NA,25.65060556,91.89945278,Debris,Slide,August 2019.August 2020.
503,20340,ME/EKH/83C02/2015/163,Meghalaya,East Khasi Hills,NA,NH-44,25.653181,92.041194,Debris,Slide,NA
503,20341,ME/EKJ/78O14/2015/22,Meghalaya,East Khasi Hills,NA,NH-40,25.654639,91.898222,Debris,Slide,NA
503,20342,ME/EKJ/78O14/2015/32,Meghalaya,East Khasi Hills,NA,Mawatawar- Bhoilymbong Rd,25.656408,91.900528,Debris,Slide,NA
503,20343,MG/WKH/78O02/2017/79,Meghalaya,West Khasi Hills,Seinduli,NH44E,25.657083,91.147397,Soil,Slide,NA
503,20344,MG/WKH/78O02/2017/64,Meghalaya,West Khasi Hills,Siangra,Riwang Langpih road,25.65835,91.177014,Debris,Slide,NA
503,20345,MG/WKH/78O02/2017/80,Meghalaya,West Khasi Hills,0.7 km NNW of Seinduli,NH44E,25.660275,91.144308,Soil,Slide,NA
503,20346,MEG/WKH/78O10/2016/26,Meghalaya,West Khasi Hills,MairangNongkhlaw R.S2,"MairangNongkhlaw road, about 3 km NE of Nongthymmai village",25.660333,91.635083,Earth,Slide,2016
503,20347,MEG/WKH/78O10/2016/25,Meghalaya,West Khasi Hills,MairangNongkhlaw R.S1,"MairangNongkhlaw road, about 3 km NE of Nongthymmai village",25.660539,91.635431,Earth,Slide,2016
503,20348,MG/WKH/78O02/2017/81,Meghalaya,West Khasi Hills,0.8 km NNW of Seinduli,NH44E,25.660825,91.143689,Soil,Slide,NA
503,20349,MG/WKH/78O02/2017/83,Meghalaya,West Khasi Hills,1.2 km NW of Sinduli,NH44E,25.663303,91.1347,Debris,Slide,NA
503,20350,MEG/RB/78O14/2017/01,Meghalaya,Ri-Bhoi,Tharia slide,Tharia village,25.663444,91.915944,Debris,Slide,17 June 2017
503,20351,MG/WKH/78O02/2017/44,Meghalaya,West Khasi Hills,1.8 km SW of Porla,NH44E,25.664111,91.089556,Debris,Slide,NA
503,20352,MG/WKH/78O02/2017/91,Meghalaya,West Khasi Hills,1.6 km SW of Porla,NH44E,25.6655,91.090556,Debris,Slide,NA
503,20353,MG/WKH/78O02/2017/43,Meghalaya,West Khasi Hills,1.5 km SW of Porla,NH44E,25.666028,91.091167,Debris,Slide,NA
503,20354,MG/WKH/78O02/2017/84,Meghalaya,West Khasi Hills,Mawthylliang,NH44E,25.66675,91.121472,Debris,Slide,NA
503,20355,MG/WKH/78O02/2017/41,Meghalaya,West Khasi Hills,1.3 km SW of Porla,NH44E,25.667072,91.091972,Debris,Slide,2017
503,20356,MG/WKH/78O02/2017/42,Meghalaya,West Khasi Hills,1.2 km SSW of Porla,NH44E,25.667417,91.092333,Debris,Slide,NA
503,20357,MG/WKH/78O02/2017/92,Meghalaya,West Khasi Hills,Riando petrolpump slide,NH44E,25.667472,91.066778,Debris,Slide,NA
503,20358,MG/WKH/78O02/2017/93,Meghalaya,West Khasi Hills,0.3 km W of Riando petrolpump slide,NH44E,25.667597,91.063169,Debris,Slide,NA
503,20359,MG/WKH/78O02/2017/45,Meghalaya,West Khasi Hills,0.2 km W of Riando petrolpump slide,NH44E,25.667744,91.597819,Debris,Slide,2017
503,20360,MG/WKH/78O02/2017/85,Meghalaya,West Khasi Hills,1.2 km W of Mawthylliang,NH44E,25.668317,91.114858,Debris,Slide,NA
503,20361,ME/EKJ/78O14/2015/09,Meghalaya,East Khasi Hills,NA,Near Umsohpho(Bhoitumbong road),25.668469,91.975083,Debris,Slide,NA
503,20362,MG/WKH/78O02/2017/86,Meghalaya,West Khasi Hills,Porla,NH44E,25.669678,91.102908,Debris,Slide,NA
503,20363,MG/WKH/78O02/2017/87,Meghalaya,West Khasi Hills,Porla 1,NH44E,25.66975,91.100222,Debris,Slide,NA
503,20364,MG/WGH/78K02/2020/3,Meghalaya,West Garo Hills,Rongram-Dadenggre road slide,"Tura-Rongram-Dadenggre Road, 500 m NW of Rambatgre.",25.67,90.18,Earth,Slide,NA
503,20365,MG/WKH/78O02/2017/40,Meghalaya,West Khasi Hills,1 km NW of Porla,NH44E,25.670083,91.094806,Debris,Slide,NA
503,20366,MG/WKH/78O02/2017/90,Meghalaya,West Khasi Hills,1.2 km NW of Porla,NH44E,25.670639,91.09525,Debris,Slide,NA
503,20367,MG/WKH/78O02/2017/65,Meghalaya,West Khasi Hills,1.5 km N of Siangra,Riwang Langpih road,25.671125,91.178883,Soil,Slide,NA
503,20368,MG/WKH/78O02/2017/89,Meghalaya,West Khasi Hills,0.9 km NW of Porla,NH44E,25.6715,91.095233,Debris,Slide,NA
503,20369,MG/WKH/78O02/2017/108,Meghalaya,West Khasi Hills,Tynrong Riangkhon,Riangdo Mawtynrong road,25.671583,91.040889,Soil,Slide,NA
503,20370,MG/WKH/78O02/2017/88,Meghalaya,West Khasi Hills,0.8 km NW of Porla,NH44E,25.671944,91.096139,Debris,Slide,NA
503,20371,MG/WKH/78O02/2017/99,Meghalaya,West Khasi Hills,Riangdo,NH44E,25.672167,91.066028,Debris,Slide,NA
503,20372,MG/WKH/78O02/2017/100,Meghalaya,West Khasi Hills,Riangdo 1,NH44E,25.672917,91.06475,Debris,Slide,NA
503,20373,ME/EKH/83C02/2015/159,Meghalaya,East Khasi Hills,NA,NA,25.674,92.157667,Earth,Slide,NA
504,20374,ME/EKH/83C02/2015/158,Meghalaya,East Khasi Hills,NA,NA,25.676,92.157917,Earth,Slide,NA
504,20375,MG/WKH/78O02/2017/101,Meghalaya,West Khasi Hills,Mawthengkut,Riangdo Mawthengkut road,25.678306,91.07975,Debris,Slide,NA
504,20376,MEGH/WKH/78O02/2007/D-1,Meghalaya,West Khasi Hills,Nongjri (Porthangjah) slide,NA,25.68625,91.118358,Debris,Fall,15 September 2007
504,20377,MEG/WKH/78O10/2016/51,Meghalaya,West Khasi Hills,NA,NongkhlawPatharkhammah road,25.687056,91.6485,Debris,Slide,15 September 2007
504,20378,MEG/WKH/78O10/2016/16,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S4,NongkhlawPatharkhammah road,25.687083,91.650858,Debris,Slide,2016
504,20379,MEG/WKH/78O10/2016/15,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S3,NongkhlawPatharkhammah road,25.687314,91.655378,Debris,Slide,2016
504,20380,MEG/WKH/78O10/2016/17,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S5,NongkhlawPatharkhammah road,25.687431,91.648322,Debris,Slide,2016
504,20381,MEG/WKH/78O10/2016/14,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S2,NongkhlawPatharkhammah road,25.687442,91.656183,Debris,Slide,2016
504,20382,MEG/WKH/78O10/2016/18,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S6,NongkhlawPatharkhammah road,25.687856,91.647944,Debris,Slide,2016
504,20383,MEG/WKH/78O10/2016/13,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S1,NongkhlawPatharkhammah road,25.688011,91.658069,Debris,Slide,2016
504,20384,MG/WKH/78O02/2017/102,Meghalaya,West Khasi Hills,Nongprut,Riangdo Boko road,25.690833,91.056556,Debris,Slide,NA
504,20385,MG/WKH/78O02/2017/103,Meghalaya,West Khasi Hills,0.5 km E of Nongprut,Riangdo Boko road,25.691444,91.057,Debris,Slide,NA
504,20386,MEG/WKH/78O10/2016/19,Meghalaya,West Khasi Hills,NA,NongkhlawPatharkhammah road,25.691453,91.645731,Debris,Slide,2016
504,20387,MEG/WKH/78O10/2016/21,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S8,NongkhlawPatharkhammah road,25.692933,91.647703,Debris,Slide,2016
504,20388,MEG/WKH/78O10/2016/20,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S7,NongkhlawPatharkhammah road,25.692947,91.648044,Debris,Slide,2016
504,20389,MG/WKH/78O02/2017/104,Meghalaya,West Khasi Hills,0.6 km E of Nongprut,Riangdo Boko road,25.693222,91.0555,Soil,Slide,NA
504,20390,MEGH/WKH/78O02/2007/D-2,Meghalaya,West Khasi Hills,Tynrong Mawsaw slide,NA,25.69483,91.11836,Debris,Slide,15 September 2007
504,20391,ME/EKJ/78O14/2015/23,Meghalaya,East Khasi Hills,NA,NH-40,25.695552,91.903777,Debris,Slide,15 September 2007
504,20392,MEG/WKH/78O10/2016/22,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S9,NongkhlawPatharkhammah road,25.696489,91.644528,Debris,Slide,2016
504,20393,ME/EKH/83C02/2015/156,Meghalaya,East Khasi Hills,NA,Khyndawsao,25.696556,92.109694,Debris,Fall,NA
504,20394,MG/WKH/78O02/2017/66,Meghalaya,West Khasi Hills,Nonglang,Riwang Langpih road,25.698111,91.18275,Soil,Slide,NA
504,20395,MG/WKH/78O02/2017/105,Meghalaya,West Khasi Hills,1.1 km NNE of Nongprut,Riangdo Boko road,25.6985,91.056611,Debris,Slide,NA
504,20396,MG/WKH/78O02/2017/107,Meghalaya,West Khasi Hills,1.1 km N of Nongprut,Riangdo Boko road,25.698667,91.054778,Soil,Slide,NA
504,20397,MG/WKH/78O02/2017/106,Meghalaya,West Khasi Hills,1.2 km NNE of Nongprut,Riangdo Boko road,25.699306,91.055556,Soil,Slide,NA
504,20398,MEG/WKH/78O10/2016/24,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S11,NongkhlawPatharkhammah road about 4 km NE of Nongkhlaw village,25.6999,91.642192,Debris,Slide,2016
504,20399,MEG/WKH/78O10/2016/23,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S10,NongkhlawPatharkhammah road about 5 km NE of Nongkhlaw village,25.700053,91.644486,Debris,Slide,2016
504,20400,ME/EKH/83C02/2015/157,Meghalaya,East Khasi Hills,NA,Khyndawsao,25.704083,92.118833,Earth,Fall,NA
504,20401,ME/EKJ/78O14/2015/24,Meghalaya,East Khasi Hills,NA,NH-40,25.708426,91.896406,Debris,Slide,NA
504,20402,ME/EKJ/78O14/2015/25,Meghalaya,East Khasi Hills,NA,NH-40,25.711032,91.891803,Debris,Slide,NA
504,20403,MG/EGH/78K14/2018/4,Meghalaya,East Garo hills,Southeast of Nongberam,NULL,25.716594,90.822539,Soil,Slide,NA
504,20404,ME/EKH/83C02/2015/162,Meghalaya,East Khasi Hills,NA,NA,25.746722,92.111139,Earth,Slide,NA
504,20405,ME/EKH/83C02/2015/144,Meghalaya,East Khasi Hills,NA,1 km NE of Umpaitklong,25.746806,92.107806,Earth,Slide,NA
504,20406,ME/EKH/83C02/2015/160,Meghalaya,East Khasi Hills,NA,.6 km N of Umpaitklong,25.747333,92.117333,Earth,Slide,NA
504,20407,ME/EKH/83C02/2015/161,Meghalaya,East Khasi Hills,NA,NA,25.747597,92.114167,Debris,Slide,NA
504,20408,MEG/RIB/83C1/2016/7,Meghalaya,Ri-Bhoi,Mawkynrong,SH,25.75634,92.017832,Rock,Slide,2014
505,20409,MEG/RIB/78O13/2016/2,Meghalaya,Ri-Bhoi,47.020 chainage slide,NH6,25.759278,91.882861,Earth,Slide,2015
505,20410,MEG/RIB/78O13/2016/3,Meghalaya,Ri-Bhoi,46.720 chainage slide,NH6,25.760611,91.88225,Earth,Slide,2015
505,20411,MEG/WKH/78O10/2016/48,Meghalaya,West Khasi Hills,Ladpanai village slide1,MairangPatharkhamma road 2 km NE of Ladpanai village,25.763347,91.657153,Rock,Slide,2016
505,20412,MEG/RIB/83C1/2016/1,Meghalaya,Ri-Bhoi,Khlieh Umlaita,SH,25.776087,92.03754,Debris,Slide,2015
505,20413,MEG/RIB/78O13/2016/4,Meghalaya,Ri-Bhoi,43.030 chainage slide,NH6,25.787,91.876583,Earth,Slide,2015
505,20414,MG/WKH/78O1/2020/5,Meghalaya,West Khasi Hills,Nongporuo-NamASoi slide-2,Nongporuo-NamASoi road,25.79,91.02,Debris,Slide,NA
505,20415,MG/WGH/78K05/2020/1,Meghalaya,West Garo Hills,NH-217 road slide,"NH-217 , Paikan-Tura-Dalu road, near Mendal village",25.79,90.44,Debris,Slide,2019
505,20416,MEG/WKH/78O10/2016/50,Meghalaya,West Khasi Hills,NA,NongkhlawPatharkhammah road 1 km SW of Ladpanai vilalge,25.795444,91.662111,Earth,Slide,2016
505,20417,MEG/RIB/83C1/2016/5,Meghalaya,Ri-Bhoi,Umlatara,SH,25.796657,92.143462,Earth,Slide,2015
505,20418,MG/WKH/78O1/2020/6,Meghalaya,West Khasi Hills,Chitrapul slide,Hahim-Riangdo road,25.8,91.11,Earth,Slide,NA
505,20419,MG/WKH/78O1/2020/4,Meghalaya,West Khasi Hills,Nongporuo-NamASoi slide-1,Nongporuo-NamASoi road,25.8,91.01,Debris,Slide,NA
505,20420,MG/WKH/78O1/2020/3,Meghalaya,West Khasi Hills,Malangkona-Nongporuo slide-3,Malangkona-Nongporuo road,25.81,91.02,Earth,Slide,NA
505,20421,MG/WKH/78O1/2020/8,Meghalaya,West Khasi Hills,Banspani slide,Banspani,25.83,91.14,Earth,Subsidence,NA
505,20422,MG/WKH/78O1/2020/2,Meghalaya,West Khasi Hills,Malangkona-Nongporuo slide-2,Malangkona-Nongporuo road,25.83,91.05,Debris,Slide,NA
505,20423,MG/WKH/78O1/2020/1,Meghalaya,West Khasi Hills,Malangkona-Nongporuo slide-1,Malangkona-Nongporuo road,25.83,91.05,Earth,Slide,2019
505,20424,MG/WKH/78O5/2020/5,Meghalaya,Ri-Bhoi,Belahari slide,Belahari village,25.84,91.47,Earth,Slide,NA
505,20425,MG/WKH/78O1/2020/7,Meghalaya,West Khasi Hills,Aradonga slide,Hahim-Riangdo road,25.85,91.17,Earth,Slide,NA
505,20426,MEG/RIB/78O13/2016/6,Meghalaya,Ri-Bhoi,34.300 chainage slide,NH6,25.852222,91.881361,Earth,Slide,2015
505,20427,MEG/RIB/78O13/2016/5,Meghalaya,Ri-Bhoi,34.190 chainage slide,NH6,25.853111,91.881583,Debris,Slide,2015
505,20428,MEG/RIB/83C1/2016/8,Meghalaya,Ri-Bhoi,Mawpat,SH,25.86575,92.153286,Earth,Slide,2015
505,20429,MEG/RIB/78O13/2016/16,Meghalaya,Ri-Bhoi,Umdihar,NH6,25.865894,91.880278,Earth,Slide,2015
505,20430,MEG/RIB/83C1/2016/6,Meghalaya,Ri-Bhoi,Mawkangi,SH,25.874293,92.018322,Debris,Slide,2015
505,20431,MEG/RIB/78O09/2016/49,Meghalaya,Ri-Bhoi,Patharkhamma village Slide1,Patharkhamma Guwahati road 1 km NW of Patharkhamma village,25.895583,91.599333,Debris,Slide,2016
505,20432,MEG/RIB/78O09/2016/47,Meghalaya,Ri-Bhoi,Jirang village slide8,Patharkhamma Guwahati road near New Jirang village,25.913997,91.578903,Debris,Slide,2016
505,20433,MEG/RIB/78O09/2016/46,Meghalaya,Ri-Bhoi,Jirang village slide7,Patharkhamma Guwahati road about 1 km NW of New Jirang village,25.9235,91.574222,Debris,Slide,2016
505,20434,ML/RIB/78O13/2014/10,Meghalaya,Ri-Bhoi,Pamdingoh B,GS road,25.92792,91.87717,Debris,Slide,August-September 2014
505,20435,MEG/RIB/78O13/2016/7,Meghalaya,Ri-Bhoi,Krosia slide,NH6,25.927972,91.877194,Earth,Slide,2015
505,20436,MEG/RIB/78O09/2016/45,Meghalaya,Ri-Bhoi,Jirang village slide6,Patharkhamma Guwahati road about 2 km SW of Jirang village,25.930386,91.571822,Earth,Slide,2016
505,20437,MEG/RIB/78O09/2016/54,Meghalaya,Ri-Bhoi,UmlingPatharkhamma R.S3,UmlingPatharkhamma road,25.934889,91.714389,Earth,Slide,2016
505,20438,MEG/RIB/78O09/2016/53,Meghalaya,Ri-Bhoi,UmlingPatharkhamma R.S2,UmlingPatharkhamma road,25.935708,91.714556,Earth,Slide,2016
505,20439,MEG/RIB/78O09/2016/44,Meghalaya,Ri-Bhoi,Jirang village slide5,Patharkhamma Guwahati road about 1 km NW of Jirang village,25.935833,91.56525,Earth,Slide,2016
505,20440,MEG/RIB/78O09/2016/43,Meghalaya,Ri-Bhoi,Jirang village slide4,Patharkhamma Guwahati road about 1 km NW of Jirang village,25.935908,91.564903,Earth,Slide,2016
506,20441,MEG/RIB/78O09/2016/42,Meghalaya,Ri-Bhoi,Jirang village slide3,Patharkhamma Guwahati road 1 km NW of Jirang village,25.936583,91.563917,Debris,Slide,2016
506,20442,ML/RIB/78O13/2014/09,Meghalaya,Ri-Bhoi,Pamdingoh A,GS road,25.937,91.87553,Debris,Slide,2014
506,20443,MEG/RIB/78O09/2016/41,Meghalaya,Ri-Bhoi,Jirang village slide2,Patharkhamma Guwahati road 1.5 km NW of Jirang village,25.940439,91.563069,Earth,Slide,2016
506,20444,MEG/RIB/78O09/2016/52,Meghalaya,Ri-Bhoi,UmlingPatharkhamma R.S1,UmlingPatharkhamma road,25.940978,91.724644,Earth,Slide,2016
506,20445,MEG/RIB/78O09/2016/40,Meghalaya,Ri-Bhoi,Jirang village slide1,Patharkhamma Guwahati road 2 km NW of Jirang village,25.945225,91.560703,Earth,Slide,2016
506,20446,MEG/RIB/78O09/2016/39,Meghalaya,Ri-Bhoi,Paham slide2,Patharkhamma Guwahati road 2 km S of Paham village,25.945619,91.548883,Earth,Slide,2016
506,20447,MEG/RIB/78O13/2016/17,Meghalaya,Ri-Bhoi,yrn,SH,25.951106,91.968889,Earth,Slide,2015
506,20448,MEG/RIB/78O09/2016/38,Meghalaya,Ri-Bhoi,Paham slide,Patharkhamma Guwahati road 0.5 km S of Paham village,25.9545,91.546622,Debris,Slide,2016
506,20449,MEG/RIB/78O13/2016/1,Meghalaya,Ri-Bhoi,19.720 km slide,NH6,25.954889,91.858667,Debris,Slide,2016
506,20450,MEG/RIB/78O13/2016/14,Meghalaya,Ri-Bhoi,Lumjana Slide II,NH6,25.956333,91.85725,Earth,Slide,2015
506,20451,MEG/RIB/78O13/2016/13,Meghalaya,Ri-Bhoi,Lumjana Slide I,NH6,25.956781,91.852883,Earth,Slide,2015
506,20452,ML/RIB/78O13/2014/07,Meghalaya,Ri-Bhoi,Shangbangla,GS road,25.95847,91.85406,Debris,Slide,23 September 2014 at 09.00hrs and 14:30hrs
506,20453,MEG/RIB/78O13/2016/12,Meghalaya,Ri-Bhoi,Sohpu,NH6,25.958886,91.851242,Earth,Slide,NA
506,20454,MEG/RIB/78O13/2016/15,Meghalaya,Ri-Bhoi,Umdaprhong,NH6,25.96,91.857,Earth,Slide,2015
506,20455,MEG/RIB/83C1/2016/2,Meghalaya,Ri-Bhoi,Markang,SH,25.970032,92.056762,Earth,Slide,2015
506,20456,MEG/RIB/83C1/2016/3,Meghalaya,Ri-Bhoi,South of Markang,SH,25.970062,92.054889,Earth,Slide,2015
506,20457,MEG/RIB/78O09/2016/35,Meghalaya,Ri-Bhoi,Huro Jirang village slide3,0.5 km SW of Huro Jirang vilalge,25.971897,91.562372,Earth,Slide,2016
506,20458,MEG/RIB/78O09/2016/36,Meghalaya,Ri-Bhoi,Huro Jirang village slide4,4.5 km SW of Huro Jirang vilalge,25.972322,91.561125,Earth,Slide,2016
506,20459,MEG/RIB/78O09/2016/37,Meghalaya,Ri-Bhoi,Huro Jirang village slide5,5 km SW of Huro Jirang vilalge,25.972469,91.560822,Earth,Slide,2016
506,20460,ML/RIB/78O13/2014/04,Meghalaya,Ri-Bhoi,Umling,Guwahati-Shillong road (NH-40),25.97256,91.86242,Debris,Slide,"2012, 05 October 2014 at 5:30 pm"
506,20461,MEG/RIB/78O13/2016/10,Meghalaya,Ri-Bhoi,Umling slide,NH6,25.972964,91.858336,Debris,Slide,2016
506,20462,MEG/RIB/78O09/2016/34,Meghalaya,Ri-Bhoi,Huro Jirang village slide2,2.5km SW of Huro Jirang vilalge,25.978481,91.569575,Earth,Slide,2016
506,20463,MEG/RIB/78O13/2016/18,Meghalaya,Ri-Bhoi,Old weight bridge 2,NH6,25.978803,91.860278,Earth,Slide,2015
506,20464,MEG/RIB/78O13/2016/9,Meghalaya,Ri-Bhoi,Old weight bridge slide,NH6,25.979244,91.860578,Earth,Slide,2012
506,20465,MEG/RIB/83C1/2016/4,Meghalaya,Ri-Bhoi,Jowe,SH,25.982436,92.057405,Debris,Slide,2015
506,20466,MEG/RIB/78O09/2016/33,Meghalaya,Ri-Bhoi,Huro Jirang village slide1,0.5km NE of Huro Jirang vilalge,25.994619,91.577214,Earth,Slide,2016
506,20467,MEG/RIB/78O13/2016/8,Meghalaya,Ri-Bhoi,13 km stone slide,NH6,25.997033,91.86235,Earth,Slide,2015
506,20468,MEG/RIB/78O13/2016/11,Meghalaya,Ri-Bhoi,Hynniangban Them slide,NH6,25.998847,91.863883,Earth,Slide,2015
506,20469,ML/RIB/78N16/2014/06,Meghalaya,Ri-Bhoi,19 Mile,GS Road,26.00294,91.86692,Debris,Slide,23 September 2014
506,20470,ME/RIB/78N12/2015/105,Meghalaya,Ri-Bhoi,Shakhoikuna-2,"Shakhoikuna-2, Ri-Bhoi, Meghalaya",26.007083,91.909806,Earth,Slide,NA
506,20471,ML/RIB/78N16/2014/05,Meghalaya,Ri-Bhoi,17 Mile C,GS Road,26.01061,91.86886,Debris,Slide,"20-23 August, 2014"
506,20472,ME/RIB/78N12/2015/99,Meghalaya,Ri-Bhoi,Mairapur-1,"Mairapur-1, Meghalaya",26.011861,91.569611,Rock cum Debris,Slide,NA
506,20473,ME/RIB/78N12/2015/102,Meghalaya,Ri-Bhoi,Upper Norbong-3,"Upper Norbong-3, Mylliem RF, Meghalaya",26.022094,91.832906,Debris,Slide,NA
506,20474,ML/RIB/78N16/2014/02,Meghalaya,Ri-Bhoi,17 Mile B,GS road,26.02547,91.87158,Earth,Slide,20 September 2014
507,20475,ME/RIB/78N12/2015/103,Meghalaya,Ri-Bhoi,Pahamsubar,En-route to Pahamsubar,26.027028,91.88175,Earth,Slide,NA
507,20476,ME/RIB/78N12/2015/104,Meghalaya,Ri-Bhoi,Dokduki,"En-route to Dokduki, Ri-Bhoi, Meghalaya",26.027583,91.886556,Debris,Slide,NA
507,20477,ML/RIB/78N16/2014/01,Meghalaya,Ri-Bhoi,17 mile A,GS road,26.02897,91.87197,Earth,Slide,2014
507,20478,ME/RIB/78N12/2015/106,Meghalaya,Ri-Bhoi,Markang,"Markang, Ri-Bhoi, Meghalaya",26.032028,91.989528,Debris,Slide,NA
507,20479,ME/RIB/78N16/2015/110,Meghalaya,Ri-Bhoi,16th mile,"16th mile, NH-40, Ri-Bhoi, Meghalaya",26.033583,91.867083,Earth,Slide,NA
507,20480,MG/RIB/83B04/2018/2,Meghalaya,Ri-Bhoi,Umsiang-Markanduba road slide,"Sonalkuchi, Umsiang- Markanduba road",26.0591,92.236,Rock cum debris,Slide,NA
507,20481,MG/RIB/83B04/2018/1,Meghalaya,Ri-Bhoi,Umsiang-Markanduba road slide,Umsiang-Markanduba road,26.061,92.241,Rock cum debris,Slide,NA
507,20482,ME/RBH/78N16/2015/114,Meghalaya,Ri-Bhoi,Umnowe,"Umnowe, Ri-Bhoi, Meghalaya",26.075944,91.820806,Debris,Slide,NA
507,20483,ME/RBH/78N16/2015/113,Meghalaya,Ri-Bhoi,Nongspong,"Nongspong, Meghalaya",26.08125,91.798278,Debris,Slide,NA
507,20484,ME/RIB/78N12/2015/101,Meghalaya,Ri-Bhoi,Umpher,"Umpher, Meghalaya",26.086389,91.879083,Earth,Slide,NA
507,20485,AS/KAM/78N16/2015/76,Meghalaya,Ri-Bhoi,Barpathar,Barpathar Quarry,26.086975,91.7831,Rock cum Debris,Slide,NA
507,20486,3344,Meghalaya,West Jaintia Hills,NULL,NULL,25.47704743,92.16831285,Debris,Slide,25 May 2020
507,20487,3348,Meghalaya,West Jaintia Hills,NULL,NULL,25.46307925,92.25426106,Soil,Slide,26 May 2020
507,20488,3215,Meghalaya,East Khasi Hills,NULL,NULL,25.5667327,91.9146185,Debris,Slide,04 October 2024
507,20489,3351,Meghalaya,West Jaintia Hills,NULL,NULL,25.28422636,92.11294194,Debris,Slide,26 June 2020
507,20490,3345,Meghalaya,West Jaintia Hills,NULL,NULL,25.2842285,92.11314877,Rock,Slide,26 May 2020
