source_page,sl_no,slide_no,state,district,slide_name,nh_sh_location,latitude,longitude,material_involved,movement_type,history,elevation,slope,aspect,plan_curvature,profile_curvature,twi,spi
501,20282,MG/WKH/78O06/2017/4,Meghalaya,South West Khasi Hills,Mawphynsiar slide,Rambrai Road,25.615092,91.309872,Debris,Slide,NA,1423.00,17.90,293.61,0.017427,0.000972,4.4584,9.0040
501,20283,ME/EKJ/78O14/2015/41,Meghalaya,East Khasi Hills,NA,Old shillong -Guwahati road,25.615134,91.872232,Debris,Slide,NA,1292.00,32.27,321.34,-0.013431,0.001189,5.3970,88.0477
501,20284,ME/EKJ/78O14/2015/17,Meghalaya,East Khasi Hills,NA,NH-40,25.616596,91.876562,Earth,Slide,2015,1337.00,19.39,83.41,-0.001079,0.001398,5.4707,29.4448
501,20285,ME/EKJ/78O14/2015/42,Meghalaya,East Khasi Hills,NA,Old shillong -Guwahati road,25.617787,91.872745,Debris,Slide,NA,1254.00,27.50,272.67,-0.000627,-0.000670,5.3670,58.0630
501,20286,MG/WKH/78O02/2017/8,Meghalaya,West Khasi Hills,1 km E of Mawruksoin,Riwang Langpih road,25.618994,91.185681,Debris,Slide,NA,1159.00,16.98,93.04,0.002825,0.001286,5.6131,25.5358
501,20287,MEG/WKH/78O10/2016/28,Meghalaya,West Khasi Hills,MairangNongkhlaw R.S4,"MairangNongkhlaw road, about 0.5 km NW of Nongrmai village",25.619625,91.616567,Earth,Slide,2016,1506.00,16.11,263.57,0.021851,-0.001171,4.5702,8.0507
501,20288,ME/EKJ/78O14/2015/43,Meghalaya,East Khasi Hills,NA,Old shillong -Guwahati road,25.619861,91.875111,Debris,Slide,NA,1233.00,29.41,282.00,0.012932,0.002412,3.9011,15.7186
501,20289,MG/WGH/78K06/2020/8,Meghalaya,West Garo Hills,NA,NA,25.62,90.33,Debris,Slide,NA,681.00,4.37,241.59,0.019681,-0.000217,5.8990,2.1318
501,20290,MEG/EKH/78O14/2020-21/1,Meghalaya,East Khasi Hills,NA,NA,25.62,91.88272222,Soil,Slide,2013,1266.00,11.38,101.58,-0.018187,-0.002915,7.6387,84.2145
501,20291,MEG/WKH/78O10/2016/27,Meghalaya,West Khasi Hills,MairangNongkhlaw R.S3,"MairangNongkhlaw road, about 1 km NW of Nongrmai village",25.620361,91.617083,Earth,Slide,2016,1502.00,19.55,321.78,-0.000522,-0.002672,5.0566,19.7987
501,20292,MG/WKH/78O02/2017/12,Meghalaya,West Khasi Hills,1.1 km NNW of Mawruksoin,NH44E,25.624778,91.16775,Debris,Slide,NA,1239.00,13.42,178.92,-0.026812,0.003817,9.8791,1110.6854
502,20293,MEG/EKH/78O14/2024/01,Meghalaya,East Khasi Hills,NA,NA,25.6251,91.9118,Slope cut debris (weathered quartzite),Slide,27 May 2024,1355.00,8.22,314.42,0.009425,0.002970,5.2632,4.0255
502,20294,MG/WKH/78K14/2018/6,Meghalaya,West Khasi Hills,North of Ginulgithim,NA,25.625142,90.791675,Soil,Slide,2018,441.00,7.09,256.84,-0.007610,-0.003082,6.1060,6.9320
502,20295,MG/WKH/78O02/2017/9,Meghalaya,West Khasi Hills,1.2 km NE of Mawruksoin,Riwang Langpih road,25.625331,91.182614,Debris,Slide,2017,1176.00,23.77,24.67,0.007737,0.000715,4.1480,12.2785
502,20296,MEGH/EKH/78O14/2007/D-24,Meghalaya,East Khasi Hills,Mawiong slide,NA,25.626417,91.887028,Debris,Slide,NA,1261.00,11.42,120.03,-0.006019,0.001372,6.7194,33.7841
502,20297,MG/WKH/78O02/2017/72,Meghalaya,West Khasi Hills,1.4 km E of Patharkhnang,NH44E,25.626767,91.165211,Debris,Slide,NA,1256.00,24.61,261.37,-0.000690,-0.001696,5.2074,38.3087
502,20298,ME/EKJ/78O14/2015/01,Meghalaya,East Khasi Hills,NA,Lum- Diengei Rd,25.626794,91.829725,Rock,Slide,NA,1443.00,20.94,129.34,0.014485,0.002429,5.6750,42.6690
502,20299,ME/EKJ/78O14/2015/48,Meghalaya,East Khasi Hills,NA,old shillong -guwahati road,25.627946,91.876487,Debris,Slide,NA,1164.00,25.09,290.20,-0.003278,-0.003459,6.0327,91.3723
502,20300,MG/WKH/78O02/2017/97,Meghalaya,West Khasi Hills,0.7 km S of Umdein,NH44E,25.628361,91.037139,Debris,Slide,NA,929.00,17.87,289.02,0.004265,-0.000492,4.4596,8.9909
502,20301,MG/WKH/78O02/2017/73,Meghalaya,West Khasi Hills,1.3 km E of Patharkhnang,NH44E,25.628758,91.164169,Debris,Slide,NA,1251.00,18.51,254.60,0.002287,0.001336,5.5206,28.0059
502,20302,MG/WKH/78O02/2017/96,Meghalaya,West Khasi Hills,0.6 km S of Umdein,NH44E,25.629003,91.037664,Debris,Slide,NA,938.00,25.50,312.04,0.013911,0.004051,5.1669,39.8884
502,20303,MG/WKH/78O02/2017/28,Meghalaya,West Khasi Hills,1.3 km NE of Patharkhnang,NH44E,25.629683,91.163172,Debris,Slide,NA,1239.00,15.51,249.54,-0.025187,-0.006986,6.5555,54.1669
502,20304,MG/WGH/78K06/2020/9,Meghalaya,West Garo Hills,Rongram-Jengjal road slide 9,"NH-217,Paikan-Tura Dalu Road",25.63,90.33,Debris,Slide,NA,650.00,4.89,211.64,-0.047683,-0.004163,8.3525,30.9765
502,20305,MG/WGH/78K06/2020/10,Meghalaya,West Garo Hills,Rongram-Jengjal road slide 10,"NH-217,Paikan-Tura Dalu Road",25.63,90.33,Rock,Slide,NA,650.00,4.89,211.64,-0.047683,-0.004163,8.3525,30.9765
502,20306,ME/EKJ/78O14/2015/49,Meghalaya,East Khasi Hills,NA,old shillong -guwahati road,25.630652,91.87886,Debris,Slide,NA,1148.00,24.81,258.40,-0.006796,-0.003665,7.7370,489.7574
502,20307,MG/WKH/78O02/2017/27,Meghalaya,West Khasi Hills,1.5 km NE of Patharkhnang,NH44E,25.632286,91.162786,Debris,Slide,NA,1257.00,16.04,210.97,-0.013793,-0.004547,5.6728,24.0517
502,20308,ME/EKJ/78O14/2015/19,Meghalaya,East Khasi Hills,NA,NH-40,25.633896,91.891833,Debris,Slide,2015,1231.00,16.95,103.81,0.006125,0.000408,5.2093,16.9915
502,20309,MG/EGH/78K14/2018/5,Meghalaya,East Garo hills,East of Achengbok,NULL,25.635556,90.807778,Soil,Slide,NA,444.00,11.88,320.24,-0.020111,-0.003348,7.2848,64.5007
502,20310,MG/WKH/78O02/2017/26,Meghalaya,West Khasi Hills,3 km SE of Seinduli,NH44E,25.636747,91.162711,Rock,Slide,2017,1267.00,9.77,278.10,0.031958,0.002204,5.0875,4.7979
502,20311,ME/EKJ/78O14/2015/03,Meghalaya,East Khasi Hills,NA,Lum- Diengei Rd,25.636913,91.843235,Debris,Slide,NA,1256.00,22.35,346.76,0.007599,-0.003745,5.8261,57.3069
502,20312,ME/EKJ/78O14/2015/02,Meghalaya,East Khasi Hills,NA,Lum- Diengei Rd,25.637026,91.844464,Debris,Slide,2015,1273.00,25.46,339.03,0.000311,0.002970,4.7629,26.5505
502,20313,ME/EKJ/78O14/2015/29,Meghalaya,East Khasi Hills,NA,Mawatawar- Bhoilymbong Rd,25.637189,91.93345,Debris,Slide,NA,1324.00,27.15,31.64,0.000292,-0.003392,4.6888,28.5924
502,20314,ME/EKJ/78O14/2015/04,Meghalaya,East Khasi Hills,NA,Lum- Diengei Rd,25.637274,91.844234,Debris,Slide,NA,1251.00,29.71,341.68,-0.001457,-0.000456,5.4983,79.5361
502,20315,ME/EKJ/78O14/2015/31,Meghalaya,East Khasi Hills,NA,Mawatawar- Bhoilymbong Rd,25.637365,91.932235,Debris,Slide,NA,1299.00,28.37,334.94,-0.001107,-0.001018,4.6373,30.1051
502,20316,ME/EKJ/78O14/2015/30,Meghalaya,East Khasi Hills,NA,Mawatawar- Bhoilymbong Rd,25.637779,91.932565,Debris,Slide,NA,1293.00,25.51,334.99,0.013830,0.000469,4.0675,13.3057
502,20317,MG/WKH/78O02/2017/95,Meghalaya,West Khasi Hills,1 km NE of Umdein,NH44E,25.639417,91.044806,Debris,Slide,NA,926.00,11.36,128.61,-0.013443,-0.001625,5.6263,11.1973
502,20318,ME/EKJ/78O14/2015/05,Meghalaya,East Khasi Hills,NA,Lum- Diengei Rd,25.640264,91.848588,Rock,Slide,NA,1203.00,33.27,329.62,0.005047,0.005071,4.4425,36.5770
502,20319,ME/EKJ/78O14/2015/51,Meghalaya,East Khasi Hills,NA,NH-40,25.641194,91.890667,Debris,Slide,NA,1178.00,23.88,347.72,-0.003741,-0.005499,4.8359,24.6806
502,20320,ME/EKJ/78O14/2015/06,Meghalaya,East Khasi Hills,NA,Lum- Diengei Rd,25.641388,91.854928,Rock,Slide,NA,1154.00,31.26,352.79,0.009917,0.002218,5.2131,67.6990
502,20321,ME/EKJ/78O14/2015/07,Meghalaya,East Khasi Hills,NA,Lum- Diengei Rd,25.64213,91.851852,Debris,Slide,NA,1104.00,21.23,11.99,-0.001633,0.006248,7.4088,249.0697
502,20322,ME/EKJ/78O14/2015/08,Meghalaya,East Khasi Hills,NA,Lum- Diengei Rd,25.642198,91.851055,Debris,Slide,NA,1109.00,25.36,3.80,0.000081,-0.000028,7.2524,317.1275
502,20323,MG/WKH/78O02/2017/74,Meghalaya,West Khasi Hills,1.7 km SE of Tumtum,NH44E,25.643494,91.159222,Debris,Slide,NA,1214.00,14.91,229.26,0.007539,-0.001812,5.7494,22.2729
502,20324,ME/EKJ/78O14/2015/20,Meghalaya,East Khasi Hills,NA,NH-40,25.643591,91.890859,Debris,Slide,NA,1173.00,11.15,125.04,0.003337,0.005532,4.9515,5.4960
502,20325,ME/EKJ/78O14/2015/50,Meghalaya,East Khasi Hills,NA,NA,25.64366,91.899342,Rock,Slide,NA,1060.00,22.85,66.24,-0.011339,-0.001549,8.6229,986.6434
502,20326,MG/WKH/78O02/2017/75,Meghalaya,West Khasi Hills,1.6 km SE of Tumtum,NH44E,25.644222,91.158528,Debris,Slide,NA,1205.00,15.97,241.31,-0.005622,-0.000428,5.6772,23.9398
502,20327,MG/WKH/78O02/2017/82,Meghalaya,West Khasi Hills,1.1 km NW of Sinduli,NH44E,25.644833,91.134778,Debris,Slide,NA,1218.00,16.02,268.39,0.003860,-0.002341,5.9620,32.0127
502,20328,MG/WKH/78O02/2017/76,Meghalaya,West Khasi Hills,1.5 km E of Tumtum,NH44E,25.644944,91.158153,Debris,Slide,NA,1201.00,15.07,248.88,-0.000414,-0.003376,6.5860,52.5300
502,20329,ME/EKH/83C03/2015/184,Meghalaya,East Khasi Hills,NA,NA,25.64575,92.071167,Debris,Slide,NA,859.00,16.04,86.78,0.011830,0.003194,5.2676,16.0254
502,20330,MG/WKH/78O02/2017/77,Meghalaya,West Khasi Hills,1.4 km E of Tumtum,NH44E,25.6466,91.157592,Debris,Slide,NA,1197.00,24.03,250.95,-0.007521,-0.001980,5.7448,62.1528
502,20331,MG/WKH/78O02/2017/94,Meghalaya,West Khasi Hills,1.3 km E of porshieh,NH44E,25.647514,91.055144,Soil,Slide,NA,975.00,23.45,332.28,-0.005380,0.000436,4.8560,24.1858
502,20332,MEG/EKH/78O10/2021/03,Meghalaya,East Khasi Hills,NA,NA,25.64906111,91.89733611,Rock,Slide,August 2019 & July 2020,1096.00,21.31,199.47,0.013001,-0.000980,4.2689,10.8760
502,20333,MEG/EKH/78O14/2021/02,Meghalaya,East Khasi Hills,NA,NA,25.64908889,91.899,Debris,Slide,July 2020,1091.00,24.88,151.71,0.000427,0.000453,4.7895,25.8489
502,20334,ME/EKJ/78O14/2015/21,Meghalaya,East Khasi Hills,NA,NH-40,25.649222,91.899,Debris,Slide,NA,1091.00,24.88,151.71,0.000427,0.000453,4.7895,25.8489
502,20335,MG/WKH/78O02/2017/78,Meghalaya,West Khasi Hills,1.3 km SE of Seinduli,NH44E,25.649856,91.154383,Debris,Slide,NA,1161.00,6.64,193.37,0.010577,-0.007356,7.6762,29.1871
503,20336,MG/WGH/78K06/2020/11,Meghalaya,West Garo Hills,Jengjal-Addingre-Williamnagar road slide1,"NH-217,Paikan-Tura Dalu Road",25.65,90.38,Debris,Slide,2019,500.00,5.95,115.28,0.002933,-0.002359,5.5897,2.9029
503,20337,MG/WGH/78K06/2020/12,Meghalaya,West Garo Hills,Jengjal-Addingre-Williamnagar road slide2,"NH-217,Paikan-Tura Dalu Road",25.65,90.38,Debris,Slide,NA,500.00,5.95,115.28,0.002933,-0.002359,5.5897,2.9029
503,20338,MG/WGH/78K06/2020/13,Meghalaya,West Garo Hills,Jengjal-Addingre-Williamnagar road slide3,"NH-217,Paikan-Tura Dalu Road",25.65,90.38,Debris,Slide,NA,500.00,5.95,115.28,0.002933,-0.002359,5.5897,2.9029
503,20339,MEG/EKH/78O14/2021/01,Meghalaya,East Khasi Hills,NA,NA,25.65060556,91.89945278,Debris,Slide,August 2019.August 2020.,1111.00,16.40,43.29,0.006372,0.001612,5.2440,16.4081
503,20340,ME/EKH/83C02/2015/163,Meghalaya,East Khasi Hills,NA,NH-44,25.653181,92.041194,Debris,Slide,NA,957.00,13.64,14.99,0.016585,0.010850,4.7435,6.7656
503,20341,ME/EKJ/78O14/2015/22,Meghalaya,East Khasi Hills,NA,NH-40,25.654639,91.898222,Debris,Slide,NA,994.00,28.34,76.57,-0.008055,0.002030,5.0435,45.1090
503,20342,ME/EKJ/78O14/2015/32,Meghalaya,East Khasi Hills,NA,Mawatawar- Bhoilymbong Rd,25.656408,91.900528,Debris,Slide,NA,947.00,14.93,299.02,-0.008518,0.000888,8.6748,416.2520
503,20343,MG/WKH/78O02/2017/79,Meghalaya,West Khasi Hills,Seinduli,NH44E,25.657083,91.147397,Soil,Slide,NA,1160.00,6.88,216.49,0.003064,-0.002409,5.4424,3.3634
503,20344,MG/WKH/78O02/2017/64,Meghalaya,West Khasi Hills,Siangra,Riwang Langpih road,25.65835,91.177014,Debris,Slide,NA,1156.00,16.49,268.44,0.003422,0.000029,6.3365,49.5185
503,20345,MG/WKH/78O02/2017/80,Meghalaya,West Khasi Hills,0.7 km NNW of Seinduli,NH44E,25.660275,91.144308,Soil,Slide,NA,1177.00,8.62,246.44,0.008364,0.000018,5.2137,4.2275
503,20346,MEG/WKH/78O10/2016/26,Meghalaya,West Khasi Hills,MairangNongkhlaw R.S2,"MairangNongkhlaw road, about 3 km NE of Nongthymmai village",25.660333,91.635083,Earth,Slide,2016,1396.00,10.28,11.40,0.000676,0.002872,6.4207,20.2297
503,20347,MEG/WKH/78O10/2016/25,Meghalaya,West Khasi Hills,MairangNongkhlaw R.S1,"MairangNongkhlaw road, about 3 km NE of Nongthymmai village",25.660539,91.635431,Earth,Slide,2016,1389.00,9.24,14.36,0.029846,0.003065,5.1432,4.5359
503,20348,MG/WKH/78O02/2017/81,Meghalaya,West Khasi Hills,0.8 km NNW of Seinduli,NH44E,25.660825,91.143689,Soil,Slide,NA,1162.00,12.60,241.96,-0.002326,-0.002134,4.8257,6.2315
503,20349,MG/WKH/78O02/2017/83,Meghalaya,West Khasi Hills,1.2 km NW of Sinduli,NH44E,25.663303,91.1347,Debris,Slide,NA,1128.00,27.37,299.98,0.005046,-0.000196,4.6790,28.8615
503,20350,MEG/RB/78O14/2017/01,Meghalaya,Ri-Bhoi,Tharia slide,Tharia village,25.663444,91.915944,Debris,Slide,17 June 2017,948.00,16.95,165.51,0.012061,0.002909,4.5158,8.4949
503,20351,MG/WKH/78O02/2017/44,Meghalaya,West Khasi Hills,1.8 km SW of Porla,NH44E,25.664111,91.089556,Debris,Slide,NA,914.00,26.94,301.13,0.005198,-0.002214,4.6976,28.3301
503,20352,MG/WKH/78O02/2017/91,Meghalaya,West Khasi Hills,1.6 km SW of Porla,NH44E,25.6655,91.090556,Debris,Slide,NA,936.00,16.98,273.03,-0.006227,-0.000166,7.6918,204.2865
503,20353,MG/WKH/78O02/2017/43,Meghalaya,West Khasi Hills,1.5 km SW of Porla,NH44E,25.666028,91.091167,Debris,Slide,NA,946.00,21.44,290.49,-0.002012,-0.004749,4.9557,21.8848
503,20354,MG/WKH/78O02/2017/84,Meghalaya,West Khasi Hills,Mawthylliang,NH44E,25.66675,91.121472,Debris,Slide,NA,1050.00,10.21,222.23,-0.014261,-0.005756,7.5264,60.2563
503,20355,MG/WKH/78O02/2017/41,Meghalaya,West Khasi Hills,1.3 km SW of Porla,NH44E,25.667072,91.091972,Debris,Slide,2017,969.00,21.24,301.34,0.021649,0.000810,4.2728,10.8303
503,20356,MG/WKH/78O02/2017/42,Meghalaya,West Khasi Hills,1.2 km SSW of Porla,NH44E,25.667417,91.092333,Debris,Slide,NA,959.00,20.79,294.54,-0.014811,-0.002440,7.3407,222.1910
503,20357,MG/WKH/78O02/2017/92,Meghalaya,West Khasi Hills,Riando petrolpump slide,NH44E,25.667472,91.066778,Debris,Slide,NA,1010.00,27.58,3.45,-0.012869,0.000927,5.0755,43.6805
503,20358,MG/WKH/78O02/2017/93,Meghalaya,West Khasi Hills,0.3 km W of Riando petrolpump slide,NH44E,25.667597,91.063169,Debris,Slide,NA,983.00,17.92,307.77,0.014203,0.001657,5.8427,36.0539
503,20359,MG/WKH/78O02/2017/45,Meghalaya,West Khasi Hills,0.2 km W of Riando petrolpump slide,NH44E,25.667744,91.597819,Debris,Slide,2017,1280.00,11.55,140.48,-0.019569,-0.001838,6.3016,22.7850
503,20360,MG/WKH/78O02/2017/85,Meghalaya,West Khasi Hills,1.2 km W of Mawthylliang,NH44E,25.668317,91.114858,Debris,Slide,NA,1019.00,12.72,243.40,-0.008255,-0.008426,8.3126,207.5958
503,20361,ME/EKJ/78O14/2015/09,Meghalaya,East Khasi Hills,NA,Near Umsohpho(Bhoitumbong road),25.668469,91.975083,Debris,Slide,NA,1020.00,29.34,324.37,0.007244,0.005244,5.8497,109.6447
503,20362,MG/WKH/78O02/2017/86,Meghalaya,West Khasi Hills,Porla,NH44E,25.669678,91.102908,Debris,Slide,NA,1032.00,24.93,0.55,0.016652,0.008565,4.7866,25.9138
503,20363,MG/WKH/78O02/2017/87,Meghalaya,West Khasi Hills,Porla 1,NH44E,25.66975,91.100222,Debris,Slide,NA,1029.00,29.73,345.91,-0.010120,-0.007965,4.9865,47.7415
503,20364,MG/WGH/78K02/2020/3,Meghalaya,West Garo Hills,Rongram-Dadenggre road slide,"Tura-Rongram-Dadenggre Road, 500 m NW of Rambatgre.",25.67,90.18,Earth,Slide,NA,299.00,17.74,350.31,-0.008747,-0.008844,5.8537,35.6593
503,20365,MG/WKH/78O02/2017/40,Meghalaya,West Khasi Hills,1 km NW of Porla,NH44E,25.670083,91.094806,Debris,Slide,NA,986.00,28.09,297.03,-0.012966,-0.001325,6.4404,178.4965
503,20366,MG/WKH/78O02/2017/90,Meghalaya,West Khasi Hills,1.2 km NW of Porla,NH44E,25.670639,91.09525,Debris,Slide,NA,1004.00,23.80,287.06,-0.004084,0.000763,6.7112,159.7784
503,20367,MG/WKH/78O02/2017/65,Meghalaya,West Khasi Hills,1.5 km N of Siangra,Riwang Langpih road,25.671125,91.178883,Soil,Slide,NA,1101.00,15.88,339.70,0.006636,-0.001680,5.2779,15.8558
503,20368,MG/WKH/78O02/2017/89,Meghalaya,West Khasi Hills,0.9 km NW of Porla,NH44E,25.6715,91.095233,Debris,Slide,NA,989.00,20.24,298.85,-0.002613,-0.007113,5.7117,41.0995
503,20369,MG/WKH/78O02/2017/108,Meghalaya,West Khasi Hills,Tynrong Riangkhon,Riangdo Mawtynrong road,25.671583,91.040889,Soil,Slide,NA,959.00,10.86,338.03,-0.009113,-0.004975,6.3652,21.3814
503,20370,MG/WKH/78O02/2017/88,Meghalaya,West Khasi Hills,0.8 km NW of Porla,NH44E,25.671944,91.096139,Debris,Slide,NA,998.00,18.90,317.06,-0.008284,-0.002436,5.4980,28.6245
503,20371,MG/WKH/78O02/2017/99,Meghalaya,West Khasi Hills,Riangdo,NH44E,25.672167,91.066028,Debris,Slide,NA,971.00,14.97,57.02,-0.008144,-0.000141,5.3399,14.9013
503,20372,MG/WKH/78O02/2017/100,Meghalaya,West Khasi Hills,Riangdo 1,NH44E,25.672917,91.06475,Debris,Slide,NA,990.00,8.45,69.30,0.021836,0.002153,5.2338,4.1425
503,20373,ME/EKH/83C02/2015/159,Meghalaya,East Khasi Hills,NA,NA,25.674,92.157667,Earth,Slide,NA,807.00,6.16,265.70,-0.029638,0.001326,9.3378,132.3718
504,20374,ME/EKH/83C02/2015/158,Meghalaya,East Khasi Hills,NA,NA,25.676,92.157917,Earth,Slide,NA,838.00,14.22,193.30,0.017875,0.003203,4.7003,7.0616
504,20375,MG/WKH/78O02/2017/101,Meghalaya,West Khasi Hills,Mawthengkut,Riangdo Mawthengkut road,25.678306,91.07975,Debris,Slide,NA,988.00,13.01,309.05,-0.001693,-0.001053,5.4859,12.8760
504,20376,MEGH/WKH/78O02/2007/D-1,Meghalaya,West Khasi Hills,Nongjri (Porthangjah) slide,NA,25.68625,91.118358,Debris,Fall,15 September 2007,1057.00,21.16,330.11,0.004938,0.006869,4.9699,21.5693
504,20377,MEG/WKH/78O10/2016/51,Meghalaya,West Khasi Hills,NA,NongkhlawPatharkhammah road,25.687056,91.6485,Debris,Slide,15 September 2007,1139.00,26.67,59.00,-0.007818,-0.001101,6.2131,125.9921
504,20378,MEG/WKH/78O10/2016/16,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S4,NongkhlawPatharkhammah road,25.687083,91.650858,Debris,Slide,2016,1111.00,21.93,332.09,-0.011749,-0.001109,7.8750,426.2586
504,20379,MEG/WKH/78O10/2016/15,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S3,NongkhlawPatharkhammah road,25.687314,91.655378,Debris,Slide,2016,1075.00,28.33,34.45,0.001241,0.001135,5.0436,45.0789
504,20380,MEG/WKH/78O10/2016/17,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S5,NongkhlawPatharkhammah road,25.687431,91.648322,Debris,Slide,2016,1133.00,31.21,53.09,-0.011834,-0.002614,6.6617,287.0096
504,20381,MEG/WKH/78O10/2016/14,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S2,NongkhlawPatharkhammah road,25.687442,91.656183,Debris,Slide,2016,1045.00,22.85,340.08,-0.025160,-0.005684,8.1990,645.7933
504,20382,MEG/WKH/78O10/2016/18,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S6,NongkhlawPatharkhammah road,25.687856,91.647944,Debris,Slide,2016,1142.00,35.82,66.91,0.003648,0.001643,6.6981,422.3177
504,20383,MEG/WKH/78O10/2016/13,Meghalaya,West Khasi Hills,NongkhlawPatharkhamma R.S1,NongkhlawPatharkhammah road,25.688011,91.658069,Debris,Slide,2016,1032.00,25.91,356.82,0.000555,0.002848,7.6869,514.4556
504,20384,MG/WKH/78O02/2017/102,Meghalaya,West Khasi Hills,Nongprut,Riangdo Boko road,25.690833,91.056556,Debris,Slide,NA,923.00,12.28,144.77,-0.009654,-0.001192,5.5450,12.1351
504,20385,MG/WKH/78O02/2017/103,Meghalaya,West Khasi Hills,0.5 km E of Nongprut,Riangdo Boko road,25.691444,91.057,Debris,Slide,NA,927.00,11.43,86.56,0.025891,-0.002432,4.9257,5.6351
