record_type,record_id,latitude,longitude,spatial_block_id,spatial_block_name,sample_ratio_tier,min_dist_to_landslide_m,nearest_positive_sl_no,colocation_duplicate_flag
PSEUDO_ABSENCE,NEG_0303,25.947708,92.292186,4,Ri-Bhoi Block,1:1,13596.48,20481,NO
PSEUDO_ABSENCE,NEG_0304,25.226400,91.374061,2,West Khasi Block,1:1,653.51,20547,NO
PSEUDO_ABSENCE,NEG_0305,25.591619,91.751572,3,East Khasi Block,1:1,1603.18,20229,NO
PSEUDO_ABSENCE,NEG_0306,25.593857,89.816728,1,Garo Hills Block,1:1,16588.74,20212,NO
PSEUDO_ABSENCE,NEG_0307,25.474854,91.844683,3,East Khasi Block,1:1,2005.41,20073,NO
PSEUDO_ABSENCE,NEG_0308,25.541171,91.746724,3,East Khasi Block,1:1,3116.53,20205,NO
PSEUDO_ABSENCE,NEG_0309,25.210022,90.573856,1,Garo Hills Block,1:1,5869.95,20577,NO
PSEUDO_ABSENCE,NEG_0310,26.096754,91.954315,4,Ri-Bhoi Block,1:1,7600.81,20484,NO
PSEUDO_ABSENCE,NEG_0311,25.318721,91.805020,3,East Khasi Block,1:1,3538.20,19942,NO
PSEUDO_ABSENCE,NEG_0312,25.174667,90.708414,1,Garo Hills Block,1:1,8627.44,20577,NO
PSEUDO_ABSENCE,NEG_0313,25.748838,92.083263,4,Ri-Bhoi Block,1:1,2468.46,20405,NO
PSEUDO_ABSENCE,NEG_0314,25.595420,91.574845,2,West Khasi Block,1:1,4974.58,20287,NO
PSEUDO_ABSENCE,NEG_0315,25.595833,92.039591,5,Jaintia Hills Block,1:1,1591.34,20245,NO
PSEUDO_ABSENCE,NEG_0316,25.550011,91.954432,3,East Khasi Block,1:1,2411.50,20134,NO
PSEUDO_ABSENCE,NEG_0317,25.031176,90.017683,1,Garo Hills Block,1:1,31762.77,19854,NO
PSEUDO_ABSENCE,NEG_0318,25.622426,91.969963,3,East Khasi Block,1:1,4011.81,20313,NO
PSEUDO_ABSENCE,NEG_0319,25.654828,91.245510,4,Ri-Bhoi Block,1:1,6876.63,20344,NO
PSEUDO_ABSENCE,NEG_0320,25.649056,91.852363,3,East Khasi Block,1:1,771.84,20321,NO
PSEUDO_ABSENCE,NEG_0321,25.361583,92.020560,5,Jaintia Hills Block,1:1,1543.95,19972,NO
PSEUDO_ABSENCE,NEG_0322,25.956702,90.775854,1,Garo Hills Block,1:1,27104.52,20403,NO
PSEUDO_ABSENCE,NEG_0323,25.530484,91.808537,3,East Khasi Block,1:1,4545.10,20084,NO
PSEUDO_ABSENCE,NEG_0324,25.617657,92.048126,5,Jaintia Hills Block,1:1,2833.50,20245,NO
PSEUDO_ABSENCE,NEG_0325,25.135911,91.465798,2,West Khasi Block,1:1,3624.00,19708,NO
PSEUDO_ABSENCE,NEG_0326,25.320772,91.598742,2,West Khasi Block,1:1,2709.70,20607,NO
PSEUDO_ABSENCE,NEG_0327,25.716309,90.001048,1,Garo Hills Block,1:1,13254.53,20254,NO
PSEUDO_ABSENCE,NEG_0328,25.107090,89.842925,1,Garo Hills Block,1:1,37551.17,20578,NO
PSEUDO_ABSENCE,NEG_0329,25.156797,91.477805,2,West Khasi Block,1:1,1248.83,19708,NO
PSEUDO_ABSENCE,NEG_0330,25.273497,92.093036,5,Jaintia Hills Block,1:1,2330.08,20489,NO
PSEUDO_ABSENCE,NEG_0331,25.104554,92.060712,5,Jaintia Hills Block,1:1,9239.99,19685,NO
PSEUDO_ABSENCE,NEG_0332,25.076017,89.906706,1,Garo Hills Block,1:1,36800.99,19854,NO
PSEUDO_ABSENCE,NEG_0333,25.838792,91.874509,4,Ri-Bhoi Block,1:1,1643.25,20426,NO
PSEUDO_ABSENCE,NEG_0334,25.674215,90.732539,1,Garo Hills Block,1:1,8056.81,20294,NO
PSEUDO_ABSENCE,NEG_0335,25.425688,91.399233,2,West Khasi Block,1:1,584.18,20047,NO
PSEUDO_ABSENCE,NEG_0336,25.199065,91.181799,2,West Khasi Block,1:1,2468.90,19789,NO
PSEUDO_ABSENCE,NEG_0337,25.807633,91.990660,4,Ri-Bhoi Block,1:1,5859.48,20412,NO
PSEUDO_ABSENCE,NEG_0338,25.586720,91.547185,2,West Khasi Block,1:1,4877.20,20244,NO
PSEUDO_ABSENCE,NEG_0339,25.026588,92.467517,5,Jaintia Hills Block,1:1,2654.14,19614,NO
PSEUDO_ABSENCE,NEG_0340,25.180162,91.332142,2,West Khasi Block,1:1,6519.00,19721,NO
PSEUDO_ABSENCE,NEG_0341,25.246352,91.601022,3,East Khasi Block,1:1,2286.62,19866,NO
PSEUDO_ABSENCE,NEG_0342,25.937038,92.264276,4,Ri-Bhoi Block,1:1,13641.29,20428,NO
PSEUDO_ABSENCE,NEG_0343,25.021767,91.654933,3,East Khasi Block,1:1,16765.64,19713,NO
PSEUDO_ABSENCE,NEG_0344,25.077187,90.901705,1,Garo Hills Block,1:1,18876.39,19727,NO
PSEUDO_ABSENCE,NEG_0345,25.399840,91.311035,2,West Khasi Block,1:1,6108.41,20064,NO
PSEUDO_ABSENCE,NEG_0346,25.119603,91.350985,2,West Khasi Block,1:1,8761.53,19721,NO
PSEUDO_ABSENCE,NEG_0347,25.293125,91.677846,3,East Khasi Block,1:1,4094.48,19933,NO
PSEUDO_ABSENCE,NEG_0348,26.022100,89.990794,1,Garo Hills Block,1:1,43489.78,20364,NO
PSEUDO_ABSENCE,NEG_0349,25.336011,91.896562,3,East Khasi Block,1:1,982.06,19937,NO
PSEUDO_ABSENCE,NEG_0350,25.345272,89.828181,1,Garo Hills Block,1:1,23674.27,20578,NO
PSEUDO_ABSENCE,NEG_0351,25.201127,90.782799,1,Garo Hills Block,1:1,15026.08,19842,NO
PSEUDO_ABSENCE,NEG_0352,25.481411,90.141677,1,Garo Hills Block,1:1,7162.37,20091,NO
PSEUDO_ABSENCE,NEG_0353,25.838250,90.185660,1,Garo Hills Block,1:1,18717.13,20364,NO
PSEUDO_ABSENCE,NEG_0354,25.079395,92.331998,5,Jaintia Hills Block,1:1,687.69,19654,NO
PSEUDO_ABSENCE,NEG_0355,25.546686,92.791205,5,Jaintia Hills Block,1:1,24219.13,20214,NO
PSEUDO_ABSENCE,NEG_0356,26.091758,92.437771,4,Ri-Bhoi Block,1:1,19948.13,20481,NO
PSEUDO_ABSENCE,NEG_0357,25.096918,90.998945,1,Garo Hills Block,1:1,11303.28,19727,NO
PSEUDO_ABSENCE,NEG_0358,25.043172,91.963033,3,East Khasi Block,1:1,16944.41,19726,NO
PSEUDO_ABSENCE,NEG_0359,25.747940,91.237773,4,Ri-Bhoi Block,1:1,7815.47,20394,NO
PSEUDO_ABSENCE,NEG_0360,25.468304,91.743609,3,East Khasi Block,1:1,2377.36,20065,NO
PSEUDO_ABSENCE,NEG_0361,25.209243,91.720368,3,East Khasi Block,1:1,515.38,19760,NO
PSEUDO_ABSENCE,NEG_0362,25.114585,91.898194,3,East Khasi Block,1:1,10219.21,19734,NO
PSEUDO_ABSENCE,NEG_0363,25.381467,92.157566,5,Jaintia Hills Block,1:1,4258.03,20592,NO
PSEUDO_ABSENCE,NEG_0364,25.910824,90.488864,1,Garo Hills Block,1:1,14297.17,20415,NO
PSEUDO_ABSENCE,NEG_0365,25.358994,91.435007,2,West Khasi Block,1:1,4725.91,20595,NO
PSEUDO_ABSENCE,NEG_0366,26.049017,91.294153,4,Ri-Bhoi Block,1:1,25373.48,20425,NO
PSEUDO_ABSENCE,NEG_0367,25.193585,91.786689,3,East Khasi Block,1:1,2602.44,19722,NO
PSEUDO_ABSENCE,NEG_0368,26.090552,91.892409,4,Ri-Bhoi Block,1:1,1409.02,20484,NO
PSEUDO_ABSENCE,NEG_0369,25.558197,91.718055,3,East Khasi Block,1:1,2276.42,20205,NO
PSEUDO_ABSENCE,NEG_0370,25.604279,92.455918,5,Jaintia Hills Block,1:1,902.04,20271,NO
PSEUDO_ABSENCE,NEG_0371,25.879108,91.628541,4,Ri-Bhoi Block,1:1,3448.68,20431,NO
PSEUDO_ABSENCE,NEG_0372,25.505170,91.714116,3,East Khasi Block,1:1,648.38,20102,NO
PSEUDO_ABSENCE,NEG_0373,25.180854,91.330885,2,West Khasi Block,1:1,6636.63,19721,NO
PSEUDO_ABSENCE,NEG_0374,25.290845,91.906470,3,East Khasi Block,1:1,1897.72,19897,NO
PSEUDO_ABSENCE,NEG_0375,25.184778,90.861112,1,Garo Hills Block,1:1,17783.64,19911,NO
PSEUDO_ABSENCE,NEG_0376,25.895892,89.838879,1,Garo Hills Block,1:1,38064.73,20254,NO
PSEUDO_ABSENCE,NEG_0377,25.965963,92.515444,4,Ri-Bhoi Block,1:1,29390.70,20481,NO
PSEUDO_ABSENCE,NEG_0378,25.647619,91.808058,3,East Khasi Block,1:1,3174.91,20298,NO
PSEUDO_ABSENCE,NEG_0379,25.265238,90.458878,1,Garo Hills Block,1:1,18380.45,20576,NO
PSEUDO_ABSENCE,NEG_0380,25.525782,91.929020,3,East Khasi Block,1:1,644.31,20125,NO
PSEUDO_ABSENCE,NEG_0381,25.960425,90.733399,1,Garo Hills Block,1:1,28542.71,20403,NO
PSEUDO_ABSENCE,NEG_0382,25.984124,91.987005,4,Ri-Bhoi Block,1:1,4093.81,20447,NO
PSEUDO_ABSENCE,NEG_0383,25.757513,92.500564,4,Ri-Bhoi Block,1:1,16877.03,20271,NO
PSEUDO_ABSENCE,NEG_0384,25.659669,91.183540,4,Ri-Bhoi Block,1:1,670.34,20344,NO
PSEUDO_ABSENCE,NEG_0385,25.029779,91.574695,2,West Khasi Block,1:1,15157.63,19706,NO
PSEUDO_ABSENCE,NEG_0386,25.648383,92.374710,5,Jaintia Hills Block,1:1,8827.54,20271,NO
PSEUDO_ABSENCE,NEG_0387,25.675602,92.730550,4,Ri-Bhoi Block,1:1,21408.72,20214,NO
PSEUDO_ABSENCE,NEG_0388,25.400771,92.161030,5,Jaintia Hills Block,1:1,2090.77,20592,NO
PSEUDO_ABSENCE,NEG_0389,25.524987,91.403826,2,West Khasi Block,1:1,894.09,20124,NO
PSEUDO_ABSENCE,NEG_0390,25.388094,91.741829,3,East Khasi Block,1:1,1664.03,20002,NO
PSEUDO_ABSENCE,NEG_0391,25.501153,90.440434,1,Garo Hills Block,1:1,9631.30,20194,NO
PSEUDO_ABSENCE,NEG_0392,25.409272,92.836381,5,Jaintia Hills Block,1:1,17774.10,19919,NO
PSEUDO_ABSENCE,NEG_0393,26.077232,91.569526,4,Ri-Bhoi Block,1:1,7268.93,20472,NO
PSEUDO_ABSENCE,NEG_0394,25.072494,92.027364,5,Jaintia Hills Block,1:1,12443.18,19720,NO
PSEUDO_ABSENCE,NEG_0395,25.680590,92.047056,4,Ri-Bhoi Block,1:1,3103.85,20340,NO
PSEUDO_ABSENCE,NEG_0396,25.079200,92.191972,5,Jaintia Hills Block,1:1,6811.15,19680,NO
PSEUDO_ABSENCE,NEG_0397,25.035989,90.713024,1,Garo Hills Block,1:1,21013.15,20577,NO
PSEUDO_ABSENCE,NEG_0398,25.602014,92.228140,5,Jaintia Hills Block,1:1,3148.76,20227,NO
PSEUDO_ABSENCE,NEG_0399,25.407378,91.603067,3,East Khasi Block,1:1,4595.31,20583,NO
PSEUDO_ABSENCE,NEG_0400,25.575114,91.488308,2,West Khasi Block,1:1,1684.04,20244,NO
PSEUDO_ABSENCE,NEG_0401,25.036228,91.771997,3,East Khasi Block,1:1,16930.20,19713,NO
PSEUDO_ABSENCE,NEG_0402,25.593827,91.815562,3,East Khasi Block,1:1,2697.69,20217,NO
PSEUDO_ABSENCE,NEG_0403,25.343157,92.078477,5,Jaintia Hills Block,1:1,950.46,19949,NO
PSEUDO_ABSENCE,NEG_0404,25.098223,90.607108,1,Garo Hills Block,1:1,12707.30,20577,NO
PSEUDO_ABSENCE,NEG_0405,25.106394,90.882164,1,Garo Hills Block,1:1,18524.72,19727,NO
PSEUDO_ABSENCE,NEG_0406,25.021003,90.926693,1,Garo Hills Block,1:1,22138.09,19727,NO
PSEUDO_ABSENCE,NEG_0407,25.182450,91.882582,3,East Khasi Block,1:1,3035.43,19734,NO
PSEUDO_ABSENCE,NEG_0408,25.094529,91.515219,2,West Khasi Block,1:1,7199.92,19704,NO
PSEUDO_ABSENCE,NEG_0409,25.028696,89.821872,1,Garo Hills Block,1:1,45997.32,20578,NO
PSEUDO_ABSENCE,NEG_0410,25.094016,91.077271,2,West Khasi Block,1:1,11441.18,19727,NO
PSEUDO_ABSENCE,NEG_0411,25.425458,90.070339,1,Garo Hills Block,1:1,4975.52,20578,NO
PSEUDO_ABSENCE,NEG_0412,26.017800,89.990078,1,Garo Hills Block,1:1,43091.54,20364,NO
PSEUDO_ABSENCE,NEG_0413,25.810848,91.948463,4,Ri-Bhoi Block,1:1,7332.61,20496,NO
PSEUDO_ABSENCE,NEG_0414,25.662402,91.856596,4,Ri-Bhoi Block,1:1,2303.75,20321,NO
PSEUDO_ABSENCE,NEG_0415,25.913626,89.881890,1,Garo Hills Block,1:1,37896.98,20254,NO
PSEUDO_ABSENCE,NEG_0416,25.511223,90.150246,1,Garo Hills Block,1:1,5998.10,20107,NO
PSEUDO_ABSENCE,NEG_0417,25.682708,90.141430,1,Garo Hills Block,1:1,4115.49,20364,NO
PSEUDO_ABSENCE,NEG_0418,25.203891,90.227229,1,Garo Hills Block,1:1,5729.71,19854,NO
PSEUDO_ABSENCE,NEG_0419,25.971194,90.258352,1,Garo Hills Block,1:1,27132.59,20415,NO
PSEUDO_ABSENCE,NEG_0420,25.265316,91.324660,2,West Khasi Block,1:1,2820.31,19881,NO
PSEUDO_ABSENCE,NEG_0421,25.022222,91.534535,2,West Khasi Block,1:1,15198.29,19704,NO
PSEUDO_ABSENCE,NEG_0422,25.212748,91.598295,2,West Khasi Block,1:1,780.00,19772,NO
PSEUDO_ABSENCE,NEG_0423,25.835571,92.630522,4,Ri-Bhoi Block,1:1,29875.51,20534,NO
PSEUDO_ABSENCE,NEG_0424,25.353709,92.244591,5,Jaintia Hills Block,1:1,8748.49,20043,NO
PSEUDO_ABSENCE,NEG_0425,25.095045,90.647004,1,Garo Hills Block,1:1,12893.48,20577,NO
PSEUDO_ABSENCE,NEG_0426,25.179115,90.847169,1,Garo Hills Block,1:1,19153.18,19911,NO
PSEUDO_ABSENCE,NEG_0427,25.323600,92.807270,5,Jaintia Hills Block,1:1,11361.30,19910,NO
PSEUDO_ABSENCE,NEG_0428,25.221601,91.931666,3,East Khasi Block,1:1,3252.52,19819,NO
PSEUDO_ABSENCE,NEG_0429,25.490638,91.813788,3,East Khasi Block,1:1,679.63,20502,NO
PSEUDO_ABSENCE,NEG_0430,25.381684,91.404544,2,West Khasi Block,1:1,3802.32,20596,NO
PSEUDO_ABSENCE,NEG_0431,25.462732,91.717323,3,East Khasi Block,1:1,2953.35,20605,NO
PSEUDO_ABSENCE,NEG_0432,25.853279,90.184247,1,Garo Hills Block,1:1,20384.13,20364,NO
PSEUDO_ABSENCE,NEG_0433,25.472069,91.916409,3,East Khasi Block,1:1,6119.06,20116,NO
PSEUDO_ABSENCE,NEG_0434,25.803087,92.118419,4,Ri-Bhoi Block,1:1,2607.04,20417,NO
PSEUDO_ABSENCE,NEG_0435,25.154801,91.468584,2,West Khasi Block,1:1,2200.80,19708,NO
PSEUDO_ABSENCE,NEG_0436,25.139340,91.928703,3,East Khasi Block,1:1,9467.66,19726,NO
PSEUDO_ABSENCE,NEG_0437,25.575400,91.772699,3,East Khasi Block,1:1,1004.79,20236,NO
PSEUDO_ABSENCE,NEG_0438,25.676832,91.119759,4,Ri-Bhoi Block,1:1,1056.60,20376,NO
PSEUDO_ABSENCE,NEG_0439,25.585306,91.912987,3,East Khasi Block,1:1,1245.16,20246,NO
PSEUDO_ABSENCE,NEG_0440,25.046676,92.340134,5,Jaintia Hills Block,1:1,3956.51,20520,NO
PSEUDO_ABSENCE,NEG_0441,25.096880,91.626350,3,East Khasi Block,1:1,9522.11,19719,NO
PSEUDO_ABSENCE,NEG_0442,25.308390,91.594296,2,West Khasi Block,1:1,2856.32,19893,NO
PSEUDO_ABSENCE,NEG_0443,25.678619,91.497241,4,Ri-Bhoi Block,1:1,10100.43,20654,NO
PSEUDO_ABSENCE,NEG_0444,25.195982,91.798826,3,East Khasi Block,1:1,3852.32,19722,NO
PSEUDO_ABSENCE,NEG_0445,25.119862,91.499834,2,West Khasi Block,1:1,4624.57,19708,NO
PSEUDO_ABSENCE,NEG_0446,25.670178,90.148031,1,Garo Hills Block,1:1,3204.01,20364,NO
PSEUDO_ABSENCE,NEG_0447,25.046767,91.462329,2,West Khasi Block,1:1,12929.24,19708,NO
PSEUDO_ABSENCE,NEG_0448,25.798401,92.426716,4,Ri-Bhoi Block,1:1,20900.21,20271,NO
PSEUDO_ABSENCE,NEG_0449,25.020072,92.016065,5,Jaintia Hills Block,1:1,18320.57,19720,NO
PSEUDO_ABSENCE,NEG_0450,25.081067,92.240223,5,Jaintia Hills Block,1:1,4602.84,19676,NO
PSEUDO_ABSENCE,NEG_0451,25.439865,91.997101,3,East Khasi Block,1:1,3556.99,20038,NO
PSEUDO_ABSENCE,NEG_0452,25.641170,91.759478,3,East Khasi Block,1:1,6403.72,20243,NO
PSEUDO_ABSENCE,NEG_0453,25.485437,91.777158,3,East Khasi Block,1:1,779.36,20571,NO
PSEUDO_ABSENCE,NEG_0454,25.366700,89.870860,1,Garo Hills Block,1:1,19108.81,20578,NO
PSEUDO_ABSENCE,NEG_0455,25.438365,91.830961,3,East Khasi Block,1:1,1850.34,20067,NO
PSEUDO_ABSENCE,NEG_0456,25.157370,90.721506,1,Garo Hills Block,1:1,10737.29,20577,NO
PSEUDO_ABSENCE,NEG_0457,25.399593,91.381986,2,West Khasi Block,1:1,3650.22,20047,NO
PSEUDO_ABSENCE,NEG_0458,25.663063,92.330408,4,Ri-Bhoi Block,1:1,11074.25,20200,NO
PSEUDO_ABSENCE,NEG_0459,25.881311,91.530746,4,Ri-Bhoi Block,1:1,6034.38,20432,NO
PSEUDO_ABSENCE,NEG_0460,25.725132,92.423438,4,Ri-Bhoi Block,1:1,12929.77,20271,NO
PSEUDO_ABSENCE,NEG_0461,25.371576,89.940079,1,Garo Hills Block,1:1,12133.65,20578,NO
PSEUDO_ABSENCE,NEG_0462,25.124474,90.702056,1,Garo Hills Block,1:1,11846.19,20577,NO
PSEUDO_ABSENCE,NEG_0463,25.046529,91.293475,2,West Khasi Block,1:1,18190.12,19737,NO
PSEUDO_ABSENCE,NEG_0464,25.077269,92.276944,5,Jaintia Hills Block,1:1,5970.10,19654,NO
PSEUDO_ABSENCE,NEG_0465,25.824538,92.555451,4,Ri-Bhoi Block,1:1,25775.38,20271,NO
PSEUDO_ABSENCE,NEG_0466,25.705045,91.346823,4,Ri-Bhoi Block,1:1,10665.96,20282,NO
PSEUDO_ABSENCE,NEG_0467,26.004172,91.862112,4,Ri-Bhoi Block,1:1,499.65,20469,NO
PSEUDO_ABSENCE,NEG_0468,25.202103,90.770543,1,Garo Hills Block,1:1,13814.40,19842,NO
PSEUDO_ABSENCE,NEG_0469,25.611050,92.019170,5,Jaintia Hills Block,1:1,4129.22,20245,NO
PSEUDO_ABSENCE,NEG_0470,25.646586,90.351957,1,Garo Hills Block,1:1,2836.51,20336,NO
PSEUDO_ABSENCE,NEG_0471,25.543287,92.821159,5,Jaintia Hills Block,1:1,27247.75,20214,NO
PSEUDO_ABSENCE,NEG_0472,25.299029,91.626204,3,East Khasi Block,1:1,3302.19,19875,NO
PSEUDO_ABSENCE,NEG_0473,25.576918,90.999920,1,Garo Hills Block,1:1,4424.87,20270,NO
PSEUDO_ABSENCE,NEG_0474,25.134332,90.887165,1,Garo Hills Block,1:1,16681.40,19727,NO
PSEUDO_ABSENCE,NEG_0475,25.467425,92.271399,5,Jaintia Hills Block,1:1,1787.08,20487,NO
PSEUDO_ABSENCE,NEG_0476,25.128144,91.358115,2,West Khasi Block,1:1,7577.52,19721,NO
PSEUDO_ABSENCE,NEG_0477,25.210100,91.299455,2,West Khasi Block,1:1,6662.56,19737,NO
PSEUDO_ABSENCE,NEG_0478,25.173816,91.653265,3,East Khasi Block,1:1,848.17,19714,NO
PSEUDO_ABSENCE,NEG_0479,25.681529,89.905055,1,Garo Hills Block,1:1,14141.28,20232,NO
PSEUDO_ABSENCE,NEG_0480,25.029720,90.507959,1,Garo Hills Block,1:1,23649.70,20577,NO
PSEUDO_ABSENCE,NEG_0481,25.159988,91.572207,2,West Khasi Block,1:1,2331.90,19715,NO
PSEUDO_ABSENCE,NEG_0482,26.095348,92.690985,4,Ri-Bhoi Block,1:1,20036.24,20534,NO
PSEUDO_ABSENCE,NEG_0483,25.159058,90.635883,1,Garo Hills Block,1:1,5701.24,20577,NO
PSEUDO_ABSENCE,NEG_0484,25.373555,91.328382,2,West Khasi Block,1:1,6545.97,19916,NO
PSEUDO_ABSENCE,NEG_0485,25.887957,92.834566,4,Ri-Bhoi Block,1:1,13183.99,20534,NO
PSEUDO_ABSENCE,NEG_0486,25.178088,91.646453,3,East Khasi Block,1:1,994.87,19718,NO
PSEUDO_ABSENCE,NEG_0487,25.954706,89.866067,1,Garo Hills Block,1:1,42720.84,20254,NO
PSEUDO_ABSENCE,NEG_0488,25.955813,92.842955,4,Ri-Bhoi Block,1:1,5701.88,20534,NO
PSEUDO_ABSENCE,NEG_0489,25.122047,90.656645,1,Garo Hills Block,1:1,10108.50,20577,NO
PSEUDO_ABSENCE,NEG_0490,25.215544,91.865282,3,East Khasi Block,1:1,1159.51,19807,NO
PSEUDO_ABSENCE,NEG_0491,25.106371,91.447960,2,West Khasi Block,1:1,7322.98,19708,NO
PSEUDO_ABSENCE,NEG_0492,25.153924,89.826835,1,Garo Hills Block,1:1,34531.56,20578,NO
PSEUDO_ABSENCE,NEG_0493,25.561714,91.178587,2,West Khasi Block,1:1,2228.84,20234,NO
PSEUDO_ABSENCE,NEG_0494,25.020839,91.547976,2,West Khasi Block,1:1,15493.48,19704,NO
PSEUDO_ABSENCE,NEG_0495,26.058135,92.036481,4,Ri-Bhoi Block,1:1,5516.37,20478,NO
PSEUDO_ABSENCE,NEG_0496,25.124121,92.037064,5,Jaintia Hills Block,1:1,6743.37,19720,NO
PSEUDO_ABSENCE,NEG_0497,25.951844,90.976428,1,Garo Hills Block,1:1,15418.34,20423,NO
PSEUDO_ABSENCE,NEG_0498,25.665308,92.700576,4,Ri-Bhoi Block,1:1,18276.74,20214,NO
PSEUDO_ABSENCE,NEG_0499,25.344380,92.446815,5,Jaintia Hills Block,1:1,3785.39,19995,NO
PSEUDO_ABSENCE,NEG_0500,25.167645,91.889695,3,East Khasi Block,1:1,4693.33,19734,NO
PSEUDO_ABSENCE,NEG_0501,25.669962,90.893399,1,Garo Hills Block,1:1,8792.04,20403,NO
PSEUDO_ABSENCE,NEG_0502,25.441629,91.080562,2,West Khasi Block,1:1,1576.09,20071,NO
PSEUDO_ABSENCE,NEG_0503,25.591009,91.214936,2,West Khasi Block,1:1,1864.10,20224,NO
PSEUDO_ABSENCE,NEG_0504,25.655809,91.028595,4,Ri-Bhoi Block,1:1,2143.53,20369,NO
PSEUDO_ABSENCE,NEG_0505,25.100388,91.051254,2,West Khasi Block,1:1,10174.38,19727,NO
PSEUDO_ABSENCE,NEG_0506,25.341088,92.015632,5,Jaintia Hills Block,1:1,605.57,19945,NO
PSEUDO_ABSENCE,NEG_0507,26.087478,91.567170,4,Ri-Bhoi Block,1:1,8411.76,20472,NO
PSEUDO_ABSENCE,NEG_0508,25.355919,92.089265,5,Jaintia Hills Block,1:1,2456.38,19949,NO
PSEUDO_ABSENCE,NEG_0509,25.205416,92.271858,5,Jaintia Hills Block,1:1,5047.63,19732,NO
PSEUDO_ABSENCE,NEG_0510,25.051370,89.912232,1,Garo Hills Block,1:1,37900.12,19854,NO
PSEUDO_ABSENCE,NEG_0511,25.905167,92.828634,4,Ri-Bhoi Block,1:1,11491.50,20534,NO
PSEUDO_ABSENCE,NEG_0512,25.221136,91.575198,2,West Khasi Block,1:1,692.06,19784,NO
PSEUDO_ABSENCE,NEG_0513,25.443308,91.816635,3,East Khasi Block,1:1,673.48,20067,NO
PSEUDO_ABSENCE,NEG_0514,25.068801,90.998542,1,Garo Hills Block,1:1,14267.20,19727,NO
PSEUDO_ABSENCE,NEG_0515,25.723043,92.825831,4,Ri-Bhoi Block,1:1,31425.93,20534,NO
PSEUDO_ABSENCE,NEG_0516,25.551570,92.066798,5,Jaintia Hills Block,1:1,2621.43,20223,NO
PSEUDO_ABSENCE,NEG_0517,25.610383,91.838376,3,East Khasi Block,1:1,1854.36,20260,NO
PSEUDO_ABSENCE,NEG_0518,25.779015,91.232813,4,Ri-Bhoi Block,1:1,10091.32,20425,NO
PSEUDO_ABSENCE,NEG_0519,25.808587,91.542853,4,Ri-Bhoi Block,1:1,8085.32,20424,NO
PSEUDO_ABSENCE,NEG_0520,25.311586,91.652356,3,East Khasi Block,1:1,1762.32,19933,NO
PSEUDO_ABSENCE,NEG_0521,25.474403,92.348618,5,Jaintia Hills Block,1:1,8403.20,20043,NO
PSEUDO_ABSENCE,NEG_0522,25.557762,91.882748,3,East Khasi Block,1:1,514.45,20562,NO
PSEUDO_ABSENCE,NEG_0523,25.229299,90.111711,1,Garo Hills Block,1:1,10737.34,19854,NO
PSEUDO_ABSENCE,NEG_0524,25.522667,90.118420,1,Garo Hills Block,1:1,9297.30,20107,NO
PSEUDO_ABSENCE,NEG_0525,25.164282,91.247883,2,West Khasi Block,1:1,4315.24,19737,NO
PSEUDO_ABSENCE,NEG_0526,25.536941,91.943542,3,East Khasi Block,1:1,2173.35,20125,NO
PSEUDO_ABSENCE,NEG_0527,25.119376,90.886958,1,Garo Hills Block,1:1,17401.17,19727,NO
PSEUDO_ABSENCE,NEG_0528,25.031649,92.456723,5,Jaintia Hills Block,1:1,1453.39,19614,NO
PSEUDO_ABSENCE,NEG_0529,25.664288,91.302452,4,Ri-Bhoi Block,1:1,5520.68,20282,NO
PSEUDO_ABSENCE,NEG_0530,25.027226,90.502152,1,Garo Hills Block,1:1,24196.87,20577,NO
PSEUDO_ABSENCE,NEG_0531,25.519927,91.361853,2,West Khasi Block,1:1,3522.90,20124,NO
PSEUDO_ABSENCE,NEG_0532,25.757555,91.971878,4,Ri-Bhoi Block,1:1,4604.15,20408,NO
PSEUDO_ABSENCE,NEG_0533,25.490531,91.945366,3,East Khasi Block,1:1,4802.99,20125,NO
PSEUDO_ABSENCE,NEG_0534,26.063449,90.358859,1,Garo Hills Block,1:1,31470.25,20415,NO
PSEUDO_ABSENCE,NEG_0535,25.535889,91.594074,2,West Khasi Block,1:1,863.11,20138,NO
PSEUDO_ABSENCE,NEG_0536,25.153669,91.465813,2,West Khasi Block,1:1,2504.27,19708,NO
PSEUDO_ABSENCE,NEG_0537,25.193522,91.286547,2,West Khasi Block,1:1,5351.98,19737,NO
PSEUDO_ABSENCE,NEG_0538,25.088083,92.305065,5,Jaintia Hills Block,1:1,3105.89,19654,NO
PSEUDO_ABSENCE,NEG_0539,25.555436,91.931417,3,East Khasi Block,1:1,2041.78,20565,NO
PSEUDO_ABSENCE,NEG_0540,25.533787,89.890693,1,Garo Hills Block,1:1,8970.62,20127,NO
PSEUDO_ABSENCE,NEG_0541,25.158995,91.456125,2,West Khasi Block,1:1,3368.49,19708,NO
PSEUDO_ABSENCE,NEG_0542,25.605123,91.965464,3,East Khasi Block,1:1,4797.50,20313,NO
PSEUDO_ABSENCE,NEG_0543,25.152131,91.906635,3,East Khasi Block,1:1,7116.13,19734,NO
PSEUDO_ABSENCE,NEG_0544,25.596668,91.922941,3,East Khasi Block,1:1,566.44,20246,NO
